n_programs,n_applicants,spots_per_program,interviews_per_spot,simulations_per_s,max_applications,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga
238,9987,11,16,20,63,3,40,heatmap_np238_pos2664_sppcalc11_na9987_ips16_ma63,5,225.7016806722689,7369.0,0.0,3,2643.617647058824,7369.0,0.0,3,2643.617647058824,7369.0,0.0
238,9987,11,16,20,63,3,40,heatmap_np238_pos2664_sppcalc11_na9987_ips16_ma63,5,225.7016806722689,7369.0,0.0,3,2643.617647058824,7369.0,0.0,3,2643.617647058824,7369.0,0.0
278,7995,15,19,20,29,3,26,heatmap_np278_pos4256_sppcalc15_na7995_ips19_ma29,11,333.91079136690644,3825.0,0.0,3,834.0107913669066,3825.0,0.0,3,834.0107913669066,3825.0,0.0
278,7995,15,19,20,29,3,26,heatmap_np278_pos4256_sppcalc15_na7995_ips19_ma29,11,333.91079136690644,3825.0,0.0,3,834.0107913669066,3825.0,0.0,3,834.0107913669066,3825.0,0.0
340,11634,1,8,20,7,3,4,heatmap_np340_pos399_sppcalc1_na11634_ips8_ma7,3,102.6529411764706,11294.3,0.3,4,136.87058823529415,11294.0,0.0,4,136.87058823529415,11294.0,0.0
340,11634,1,8,20,7,3,4,heatmap_np340_pos399_sppcalc1_na11634_ips8_ma7,3,102.6529411764706,11294.3,0.3,4,136.87058823529415,11294.0,0.0,4,136.87058823529415,11294.0,0.0
292,14491,4,19,20,40,3,37,heatmap_np292_pos1284_sppcalc4_na14491_ips19_ma40,3,148.88013698630135,13323.0,0.0,3,148.88013698630135,13323.0,0.0,3,148.88013698630135,13323.0,0.0
292,14491,4,19,20,40,3,37,heatmap_np292_pos1284_sppcalc4_na14491_ips19_ma40,3,148.88013698630135,13323.0,0.0,3,148.88013698630135,13323.0,0.0,3,148.88013698630135,13323.0,0.0
73,8948,73,7,20,43,3,40,heatmap_np73_pos5389_sppcalc73_na8948_ips7_ma43,5,612.8767123287671,3619.0,0.0,3,5270.739726027398,3619.0,0.0,3,5270.739726027398,3619.0,0.0
73,8948,73,7,20,43,3,40,heatmap_np73_pos5389_sppcalc73_na8948_ips7_ma43,5,612.8767123287671,3619.0,0.0,3,5270.739726027398,3619.0,0.0,3,5270.739726027398,3619.0,0.0
132,9179,17,11,20,75,3,40,heatmap_np132_pos2272_sppcalc17_na9179_ips11_ma75,4,278.1515151515151,6935.0,0.0,3,464.2337121212122,6935.0,0.0,3,464.2337121212122,6935.0,0.0
132,9179,17,11,20,75,3,40,heatmap_np132_pos2272_sppcalc17_na9179_ips11_ma75,4,278.1515151515151,6935.0,0.0,3,464.2337121212122,6935.0,0.0,3,464.2337121212122,6935.0,0.0
337,10383,3,10,20,49,3,40,heatmap_np337_pos1299_sppcalc3_na10383_ips10_ma49,3,92.43026706231451,9372.0,0.0,3,92.43026706231451,9372.0,0.0,3,92.43026706231451,9372.0,0.0
337,10383,3,10,20,49,3,40,heatmap_np337_pos1299_sppcalc3_na10383_ips10_ma49,3,92.43026706231451,9372.0,0.0,3,92.43026706231451,9372.0,0.0,3,92.43026706231451,9372.0,0.0
443,1237,13,10,20,41,3,38,heatmap_np443_pos6122_sppcalc13_na1237_ips10_ma41,38,114.43679458239276,0.0,4522.0,3,114.48532731376974,0.0,4522.0,3,114.48532731376974,0.0,4522.0
443,1237,13,10,20,41,3,38,heatmap_np443_pos6122_sppcalc13_na1237_ips10_ma41,38,114.43679458239276,0.0,4522.0,3,114.48532731376974,0.0,4522.0,3,114.48532731376974,0.0,4522.0
716,14020,3,18,20,52,3,40,heatmap_np716_pos2196_sppcalc3_na14020_ips18_ma52,4,79.98331005586593,11872.0,0.0,3,298.28484636871514,11872.0,0.0,3,298.28484636871514,11872.0,0.0
716,14020,3,18,20,52,3,40,heatmap_np716_pos2196_sppcalc3_na14020_ips18_ma52,4,79.98331005586593,11872.0,0.0,3,298.28484636871514,11872.0,0.0,3,298.28484636871514,11872.0,0.0
429,4488,21,13,20,32,3,29,heatmap_np429_pos9061_sppcalc21_na4488_ips13_ma32,27,296.44347319347315,0.0,4521.0,4,334.7692307692307,0.0,4521.0,4,334.7692307692307,0.0,4521.0
429,4488,21,13,20,32,3,29,heatmap_np429_pos9061_sppcalc21_na4488_ips13_ma32,27,296.44347319347315,0.0,4521.0,4,334.7692307692307,0.0,4521.0,4,334.7692307692307,0.0,4521.0
117,3705,68,20,20,15,3,12,heatmap_np117_pos7997_sppcalc68_na3705_ips20_ma15,3,475.0,0.0,4251.0,3,475.0,0.0,4251.0,3,475.0,0.0,4251.0
117,3705,68,20,20,15,3,12,heatmap_np117_pos7997_sppcalc68_na3705_ips20_ma15,3,475.0,0.0,4251.0,3,475.0,0.0,4251.0,3,475.0,0.0,4251.0
178,9302,47,20,20,52,3,40,heatmap_np178_pos8510_sppcalc47_na9302_ips20_ma52,20,1045.1685393258424,936.0,0.0,4,2717.438202247191,936.0,0.0,4,2717.438202247191,936.0,0.0
178,9302,47,20,20,52,3,40,heatmap_np178_pos8510_sppcalc47_na9302_ips20_ma52,20,1045.1685393258424,936.0,0.0,4,2717.438202247191,936.0,0.0,4,2717.438202247191,936.0,0.0
657,7013,1,11,20,34,3,31,heatmap_np657_pos211_sppcalc1_na7013_ips11_ma34,3,32.02283105022831,6356.0,0.0,3,32.02283105022831,6356.0,0.0,3,32.02283105022831,6356.0,0.0
657,7013,1,11,20,34,3,31,heatmap_np657_pos211_sppcalc1_na7013_ips11_ma34,3,32.02283105022831,6356.0,0.0,3,32.02283105022831,6356.0,0.0,3,32.02283105022831,6356.0,0.0
196,13499,7,18,20,38,3,35,heatmap_np196_pos1430_sppcalc7_na13499_ips18_ma38,3,206.6173469387755,12127.0,0.0,3,206.6173469387755,12127.0,0.0,3,206.6173469387755,12127.0,0.0
196,13499,7,18,20,38,3,35,heatmap_np196_pos1430_sppcalc7_na13499_ips18_ma38,3,206.6173469387755,12127.0,0.0,3,206.6173469387755,12127.0,0.0,3,206.6173469387755,12127.0,0.0
754,16507,8,7,20,67,3,40,heatmap_np754_pos6365_sppcalc8_na16507_ips7_ma67,4,87.93866047745357,10475.0,0.0,3,204.09542440318305,10475.0,0.0,3,204.09542440318305,10475.0,0.0
754,16507,8,7,20,67,3,40,heatmap_np754_pos6365_sppcalc8_na16507_ips7_ma67,4,87.93866047745357,10475.0,0.0,3,204.09542440318305,10475.0,0.0,3,204.09542440318305,10475.0,0.0
353,4015,4,7,20,28,3,25,heatmap_np353_pos1582_sppcalc4_na4015_ips7_ma28,4,45.80481586402266,2603.0,0.0,3,69.20099150141644,2603.0,0.0,3,69.20099150141644,2603.0,0.0
353,4015,4,7,20,28,3,25,heatmap_np353_pos1582_sppcalc4_na4015_ips7_ma28,4,45.80481586402266,2603.0,0.0,3,69.20099150141644,2603.0,0.0,3,69.20099150141644,2603.0,0.0
431,671,4,8,20,6,3,3,heatmap_np431_pos2051_sppcalc4_na671_ips8_ma6,3,9.34106728538283,0.0,1053.0,3,9.34106728538283,0.0,1053.0,3,9.34106728538283,0.0,1053.0
431,671,4,8,20,6,3,3,heatmap_np431_pos2051_sppcalc4_na671_ips8_ma6,3,9.34106728538283,0.0,1053.0,3,9.34106728538283,0.0,1053.0,3,9.34106728538283,0.0,1053.0
639,9339,1,6,20,21,3,18,heatmap_np639_pos1275_sppcalc1_na9339_ips6_ma21,3,43.8450704225352,8702.15,2.15,4,58.46009389671362,8700.6,0.6,4,58.46009389671362,8700.6,0.6
639,9339,1,6,20,21,3,18,heatmap_np639_pos1275_sppcalc1_na9339_ips6_ma21,3,43.8450704225352,8702.15,2.15,4,58.46009389671362,8700.6,0.6,4,58.46009389671362,8700.6,0.6
760,16035,7,10,20,47,3,40,heatmap_np760_pos5574_sppcalc7_na16035_ips10_ma47,5,105.4934210526316,10715.0,0.0,3,794.1214473684212,10715.0,0.0,3,794.1214473684212,10715.0,0.0
760,16035,7,10,20,47,3,40,heatmap_np760_pos5574_sppcalc7_na16035_ips10_ma47,5,105.4934210526316,10715.0,0.0,3,794.1214473684212,10715.0,0.0,3,794.1214473684212,10715.0,0.0
729,6111,12,15,20,65,3,40,heatmap_np729_pos9232_sppcalc12_na6111_ips15_ma65,25,214.61200274348425,76.55,2713.55,4,544.8765432098767,0.0,2637.0,4,544.8765432098767,0.0,2637.0
729,6111,12,15,20,65,3,40,heatmap_np729_pos9232_sppcalc12_na6111_ips15_ma65,25,214.61200274348425,76.55,2713.55,4,544.8765432098767,0.0,2637.0,4,544.8765432098767,0.0,2637.0
174,400,28,15,20,57,3,40,heatmap_np174_pos4960_sppcalc28_na400_ips15_ma57,3,131.03448275862064,0.0,4472.0,3,131.03448275862064,0.0,4472.0,3,131.03448275862064,0.0,4472.0
174,400,28,15,20,57,3,40,heatmap_np174_pos4960_sppcalc28_na400_ips15_ma57,3,131.03448275862064,0.0,4472.0,3,131.03448275862064,0.0,4472.0,3,131.03448275862064,0.0,4472.0
93,15796,20,7,20,15,3,12,heatmap_np93_pos1883_sppcalc20_na15796_ips7_ma15,3,509.5483870967743,13936.0,0.0,3,509.5483870967743,13936.0,0.0,3,509.5483870967743,13936.0,0.0
93,15796,20,7,20,15,3,12,heatmap_np93_pos1883_sppcalc20_na15796_ips7_ma15,3,509.5483870967743,13936.0,0.0,3,509.5483870967743,13936.0,0.0,3,509.5483870967743,13936.0,0.0
500,17621,4,14,20,65,3,40,heatmap_np500_pos2305_sppcalc4_na17621_ips14_ma65,3,105.72600000000004,15621.0,0.0,3,105.72600000000004,15621.0,0.0,3,105.72600000000004,15621.0,0.0
500,17621,4,14,20,65,3,40,heatmap_np500_pos2305_sppcalc4_na17621_ips14_ma65,3,105.72600000000004,15621.0,0.0,3,105.72600000000004,15621.0,0.0,3,105.72600000000004,15621.0,0.0
772,7223,1,16,20,14,3,11,heatmap_np772_pos1388_sppcalc1_na7223_ips16_ma14,3,28.64656735751296,6451.0,0.0,3,28.64656735751296,6451.0,0.0,3,28.64656735751296,6451.0,0.0
772,7223,1,16,20,14,3,11,heatmap_np772_pos1388_sppcalc1_na7223_ips16_ma14,3,28.64656735751296,6451.0,0.0,3,28.64656735751296,6451.0,0.0,3,28.64656735751296,6451.0,0.0
404,16255,19,11,20,56,3,40,heatmap_np404_pos7999_sppcalc19_na16255_ips11_ma56,6,266.9549504950495,8579.0,0.0,3,2253.1683168316827,8579.0,0.0,3,2253.1683168316827,8579.0,0.0
404,16255,19,11,20,56,3,40,heatmap_np404_pos7999_sppcalc19_na16255_ips11_ma56,6,266.9549504950495,8579.0,0.0,3,2253.1683168316827,8579.0,0.0,3,2253.1683168316827,8579.0,0.0
439,14038,16,17,20,43,3,40,heatmap_np439_pos7445_sppcalc16_na14038_ips17_ma43,10,322.07437357630977,7014.0,0.0,3,1375.020501138952,7014.0,0.0,3,1375.020501138952,7014.0,0.0
439,14038,16,17,20,43,3,40,heatmap_np439_pos7445_sppcalc16_na14038_ips17_ma43,10,322.07437357630977,7014.0,0.0,3,1375.020501138952,7014.0,0.0,3,1375.020501138952,7014.0,0.0
676,13601,14,18,20,25,3,22,heatmap_np676_pos9679_sppcalc14_na13601_ips18_ma25,14,288.4805473372781,4137.0,0.0,3,502.9955621301776,4137.0,0.0,3,502.9955621301776,4137.0,0.0
676,13601,14,18,20,25,3,22,heatmap_np676_pos9679_sppcalc14_na13601_ips18_ma25,14,288.4805473372781,4137.0,0.0,3,502.9955621301776,4137.0,0.0,3,502.9955621301776,4137.0,0.0
518,9782,17,10,20,5,3,3,heatmap_np518_pos9311_sppcalc17_na9782_ips10_ma5,3,94.42084942084942,1057.05,81.05,3,94.42084942084942,1057.05,81.05,3,94.42084942084942,1057.05,81.05
518,9782,17,10,20,5,3,3,heatmap_np518_pos9311_sppcalc17_na9782_ips10_ma5,3,94.42084942084942,1057.05,81.05,3,94.42084942084942,1057.05,81.05,3,94.42084942084942,1057.05,81.05
578,1013,16,14,20,38,3,35,heatmap_np578_pos9372_sppcalc16_na1013_ips14_ma38,3,66.598615916955,0.0,8235.0,3,66.598615916955,0.0,8235.0,3,66.598615916955,0.0,8235.0
578,1013,16,14,20,38,3,35,heatmap_np578_pos9372_sppcalc16_na1013_ips14_ma38,3,66.598615916955,0.0,8235.0,3,66.598615916955,0.0,8235.0,3,66.598615916955,0.0,8235.0
334,7386,27,14,20,30,3,27,heatmap_np334_pos9077_sppcalc27_na7386_ips14_ma30,19,423.5254491017964,74.4,1706.4,6,663.4131736526945,0.0,1632.0,6,663.4131736526945,0.0,1632.0
334,7386,27,14,20,30,3,27,heatmap_np334_pos9077_sppcalc27_na7386_ips14_ma30,19,423.5254491017964,74.4,1706.4,6,663.4131736526945,0.0,1632.0,6,663.4131736526945,0.0,1632.0
116,9830,13,9,20,33,3,30,heatmap_np116_pos1532_sppcalc13_na9830_ips9_ma33,3,254.22413793103448,8322.0,0.0,3,254.22413793103448,8322.0,0.0,3,254.22413793103448,8322.0,0.0
116,9830,13,9,20,33,3,30,heatmap_np116_pos1532_sppcalc13_na9830_ips9_ma33,3,254.22413793103448,8322.0,0.0,3,254.22413793103448,8322.0,0.0,3,254.22413793103448,8322.0,0.0
569,16940,10,11,20,64,3,40,heatmap_np569_pos6046_sppcalc10_na16940_ips11_ma64,5,149.31801405975392,11250.0,0.0,3,1875.516871704745,11250.0,0.0,3,1875.516871704745,11250.0,0.0
569,16940,10,11,20,64,3,40,heatmap_np569_pos6046_sppcalc10_na16940_ips11_ma64,5,149.31801405975392,11250.0,0.0,3,1875.516871704745,11250.0,0.0,3,1875.516871704745,11250.0,0.0
440,5490,9,16,20,15,3,12,heatmap_np440_pos4041_sppcalc9_na5490_ips16_ma15,12,161.1678409090909,1530.0,0.0,3,187.1590909090909,1530.0,0.0,3,187.1590909090909,1530.0,0.0
440,5490,9,16,20,15,3,12,heatmap_np440_pos4041_sppcalc9_na5490_ips16_ma15,12,161.1678409090909,1530.0,0.0,3,187.1590909090909,1530.0,0.0,3,187.1590909090909,1530.0,0.0
163,9792,9,20,20,72,3,40,heatmap_np163_pos1593_sppcalc9_na9792_ips20_ma72,4,240.2944785276074,8325.0,0.0,3,2235.91963190184,8325.0,0.0,3,2235.91963190184,8325.0,0.0
163,9792,9,20,20,72,3,40,heatmap_np163_pos1593_sppcalc9_na9792_ips20_ma72,4,240.2944785276074,8325.0,0.0,3,2235.91963190184,8325.0,0.0,3,2235.91963190184,8325.0,0.0
13,5330,452,11,20,8,3,5,heatmap_np13_pos5880_sppcalc452_na5330_ips11_ma8,3,3280.0,0.0,546.0,3,3280.0,0.0,546.0,3,3280.0,0.0,546.0
13,5330,452,11,20,8,3,5,heatmap_np13_pos5880_sppcalc452_na5330_ips11_ma8,3,3280.0,0.0,546.0,3,3280.0,0.0,546.0,3,3280.0,0.0,546.0
730,14398,12,8,20,51,3,40,heatmap_np730_pos9245_sppcalc12_na14398_ips8_ma51,6,130.8257534246575,5638.0,0.0,3,1005.8210958904112,5638.0,0.0,3,1005.8210958904112,5638.0,0.0
730,14398,12,8,20,51,3,40,heatmap_np730_pos9245_sppcalc12_na14398_ips8_ma51,6,130.8257534246575,5638.0,0.0,3,1005.8210958904112,5638.0,0.0,3,1005.8210958904112,5638.0,0.0
92,16523,61,8,20,57,3,40,heatmap_np92_pos5668_sppcalc61_na16523_ips8_ma57,3,639.9489130434783,10911.0,0.0,3,639.9489130434783,10911.0,0.0,3,639.9489130434783,10911.0,0.0
92,16523,61,8,20,57,3,40,heatmap_np92_pos5668_sppcalc61_na16523_ips8_ma57,3,639.9489130434783,10911.0,0.0,3,639.9489130434783,10911.0,0.0,3,639.9489130434783,10911.0,0.0
502,10320,9,5,20,38,3,35,heatmap_np502_pos4604_sppcalc9_na10320_ips5_ma38,3,69.09731075697212,5802.25,0.25,4,82.23107569721114,5802.05,0.05,4,82.23107569721114,5802.05,0.05
502,10320,9,5,20,38,3,35,heatmap_np502_pos4604_sppcalc9_na10320_ips5_ma38,3,69.09731075697212,5802.25,0.25,4,82.23107569721114,5802.05,0.05,4,82.23107569721114,5802.05,0.05
713,1392,1,10,20,49,3,40,heatmap_np713_pos521_sppcalc1_na1392_ips10_ma49,9,18.81430575035063,681.5,2.5,4,72.77868162692847,679.15,0.15,4,72.77868162692847,679.15,0.15
713,1392,1,10,20,49,3,40,heatmap_np713_pos521_sppcalc1_na1392_ips10_ma49,9,18.81430575035063,681.5,2.5,4,72.77868162692847,679.15,0.15,4,72.77868162692847,679.15,0.15
30,4773,204,10,20,13,3,10,heatmap_np30_pos6148_sppcalc204_na4773_ips10_ma13,3,2068.3000000000006,0.4,1347.4,4,2068.3000000000006,0.0,1347.0,4,2068.3000000000006,0.0,1347.0
30,4773,204,10,20,13,3,10,heatmap_np30_pos6148_sppcalc204_na4773_ips10_ma13,3,2068.3000000000006,0.4,1347.4,4,2068.3000000000006,0.0,1347.0,4,2068.3000000000006,0.0,1347.0
115,10697,82,7,20,18,3,15,heatmap_np115_pos9506_sppcalc82_na10697_ips7_ma18,7,651.5608695652174,1267.35,0.35,4,1674.3130434782609,1267.0,0.0,4,1674.3130434782609,1267.0,0.0
115,10697,82,7,20,18,3,15,heatmap_np115_pos9506_sppcalc82_na10697_ips7_ma18,7,651.5608695652174,1267.35,0.35,4,1674.3130434782609,1267.0,0.0,4,1674.3130434782609,1267.0,0.0
624,1859,9,8,20,18,3,15,heatmap_np624_pos5648_sppcalc9_na1859_ips8_ma18,15,53.62435897435897,0.0,3757.0,3,53.625,0.0,3757.0,3,53.625,0.0,3757.0
624,1859,9,8,20,18,3,15,heatmap_np624_pos5648_sppcalc9_na1859_ips8_ma18,15,53.62435897435897,0.0,3757.0,3,53.625,0.0,3757.0,3,53.625,0.0,3757.0
127,15448,63,18,20,64,3,40,heatmap_np127_pos8113_sppcalc63_na15448_ips18_ma64,10,1260.9366141732285,7447.0,0.0,3,7784.818897637796,7447.0,0.0,3,7784.818897637796,7447.0,0.0
127,15448,63,18,20,64,3,40,heatmap_np127_pos8113_sppcalc63_na15448_ips18_ma64,10,1260.9366141732285,7447.0,0.0,3,7784.818897637796,7447.0,0.0,3,7784.818897637796,7447.0,0.0
501,17026,1,17,20,20,3,17,heatmap_np501_pos936_sppcalc1_na17026_ips17_ma20,3,101.95209580838323,16525.0,0.0,3,101.95209580838323,16525.0,0.0,3,101.95209580838323,16525.0,0.0
501,17026,1,17,20,20,3,17,heatmap_np501_pos936_sppcalc1_na17026_ips17_ma20,3,101.95209580838323,16525.0,0.0,3,101.95209580838323,16525.0,0.0,3,101.95209580838323,16525.0,0.0
320,2598,11,19,20,7,3,4,heatmap_np320_pos3538_sppcalc11_na2598_ips19_ma7,3,56.83124999999999,3.45,925.45,4,56.83124999999999,0.0,922.0,4,56.83124999999999,0.0,922.0
320,2598,11,19,20,7,3,4,heatmap_np320_pos3538_sppcalc11_na2598_ips19_ma7,3,56.83124999999999,3.45,925.45,4,56.83124999999999,0.0,922.0,4,56.83124999999999,0.0,922.0
131,2257,75,19,20,49,3,40,heatmap_np131_pos9859_sppcalc75_na2257_ips19_ma49,3,844.2213740458016,0.0,7568.0,3,844.2213740458016,0.0,7568.0,3,844.2213740458016,0.0,7568.0
131,2257,75,19,20,49,3,40,heatmap_np131_pos9859_sppcalc75_na2257_ips19_ma49,3,844.2213740458016,0.0,7568.0,3,844.2213740458016,0.0,7568.0,3,844.2213740458016,0.0,7568.0
330,10515,29,20,20,47,3,40,heatmap_np330_pos9706_sppcalc29_na10515_ips20_ma47,20,643.3262121212122,945.0,0.0,4,1497.5909090909088,945.0,0.0,4,1497.5909090909088,945.0,0.0
330,10515,29,20,20,47,3,40,heatmap_np330_pos9706_sppcalc29_na10515_ips20_ma47,20,643.3262121212122,945.0,0.0,4,1497.5909090909088,945.0,0.0,4,1497.5909090909088,945.0,0.0
796,16461,5,16,20,54,3,40,heatmap_np796_pos4206_sppcalc5_na16461_ips16_ma54,5,111.37613065326632,12481.0,0.0,3,1101.0326633165828,12481.0,0.0,3,1101.0326633165828,12481.0,0.0
796,16461,5,16,20,54,3,40,heatmap_np796_pos4206_sppcalc5_na16461_ips16_ma54,5,111.37613065326632,12481.0,0.0,3,1101.0326633165828,12481.0,0.0,3,1101.0326633165828,12481.0,0.0
92,8949,17,16,20,64,3,40,heatmap_np92_pos1600_sppcalc17_na8949_ips16_ma64,4,389.0869565217391,7385.0,0.0,3,897.821195652174,7385.0,0.0,3,897.821195652174,7385.0,0.0
92,8949,17,16,20,64,3,40,heatmap_np92_pos1600_sppcalc17_na8949_ips16_ma64,4,389.0869565217391,7385.0,0.0,3,897.821195652174,7385.0,0.0,3,897.821195652174,7385.0,0.0
689,4413,13,12,20,45,3,40,heatmap_np689_pos9033_sppcalc13_na4413_ips12_ma45,28,182.5956458635704,20.1,4564.1,4,288.22206095791,0.0,4544.0,4,288.22206095791,0.0,4544.0
689,4413,13,12,20,45,3,40,heatmap_np689_pos9033_sppcalc13_na4413_ips12_ma45,28,182.5956458635704,20.1,4564.1,4,288.22206095791,0.0,4544.0,4,288.22206095791,0.0,4544.0
774,13657,1,5,20,69,3,40,heatmap_np774_pos1268_sppcalc1_na13657_ips5_ma69,3,52.93410852713178,12891.25,8.25,4,70.57881136950905,12885.55,2.55,4,70.57881136950905,12885.55,2.55
774,13657,1,5,20,69,3,40,heatmap_np774_pos1268_sppcalc1_na13657_ips5_ma69,3,52.93410852713178,12891.25,8.25,4,70.57881136950905,12885.55,2.55,4,70.57881136950905,12885.55,2.55
760,8443,8,14,20,36,3,33,heatmap_np760_pos6663_sppcalc8_na8443_ips14_ma36,12,139.46447368421053,2363.0,0.0,4,399.9315789473684,2363.0,0.0,4,399.9315789473684,2363.0,0.0
760,8443,8,14,20,36,3,33,heatmap_np760_pos6663_sppcalc8_na8443_ips14_ma36,12,139.46447368421053,2363.0,0.0,4,399.9315789473684,2363.0,0.0,4,399.9315789473684,2363.0,0.0
712,3634,11,12,20,62,3,40,heatmap_np712_pos8255_sppcalc11_na3634_ips12_ma62,30,158.15196629213483,19.15,4217.15,4,316.4438202247192,0.0,4198.0,4,316.4438202247192,0.0,4198.0
712,3634,11,12,20,62,3,40,heatmap_np712_pos8255_sppcalc11_na3634_ips12_ma62,30,158.15196629213483,19.15,4217.15,4,316.4438202247192,0.0,4198.0,4,316.4438202247192,0.0,4198.0
475,17223,3,13,20,41,3,38,heatmap_np475_pos1593_sppcalc3_na17223_ips13_ma41,3,108.77684210526316,15798.0,0.0,3,108.77684210526316,15798.0,0.0,3,108.77684210526316,15798.0,0.0
475,17223,3,13,20,41,3,38,heatmap_np475_pos1593_sppcalc3_na17223_ips13_ma41,3,108.77684210526316,15798.0,0.0,3,108.77684210526316,15798.0,0.0,3,108.77684210526316,15798.0,0.0
165,364,38,13,20,18,3,15,heatmap_np165_pos6380_sppcalc38_na364_ips13_ma18,3,39.70909090909092,0.0,5906.0,3,39.70909090909092,0.0,5906.0,3,39.70909090909092,0.0,5906.0
165,364,38,13,20,18,3,15,heatmap_np165_pos6380_sppcalc38_na364_ips13_ma18,3,39.70909090909092,0.0,5906.0,3,39.70909090909092,0.0,5906.0,3,39.70909090909092,0.0,5906.0
632,13833,8,6,20,53,3,40,heatmap_np632_pos5426_sppcalc8_na13833_ips6_ma53,3,75.4681170886076,8777.0,0.0,3,75.4681170886076,8777.0,0.0,3,75.4681170886076,8777.0,0.0
632,13833,8,6,20,53,3,40,heatmap_np632_pos5426_sppcalc8_na13833_ips6_ma53,3,75.4681170886076,8777.0,0.0,3,75.4681170886076,8777.0,0.0,3,75.4681170886076,8777.0,0.0
418,4089,22,7,20,68,3,40,heatmap_np418_pos9587_sppcalc22_na4089_ips7_ma68,19,187.9787081339713,85.2,5192.2,4,665.1961722488037,0.0,5107.0,4,665.1961722488037,0.0,5107.0
418,4089,22,7,20,68,3,40,heatmap_np418_pos9587_sppcalc22_na4089_ips7_ma68,19,187.9787081339713,85.2,5192.2,4,665.1961722488037,0.0,5107.0,4,665.1961722488037,0.0,5107.0
520,1528,13,18,20,15,3,12,heatmap_np520_pos6883_sppcalc13_na1528_ips18_ma15,3,44.07692307692308,0.0,5232.0,3,44.07692307692308,0.0,5232.0,3,44.07692307692308,0.0,5232.0
520,1528,13,18,20,15,3,12,heatmap_np520_pos6883_sppcalc13_na1528_ips18_ma15,3,44.07692307692308,0.0,5232.0,3,44.07692307692308,0.0,5232.0,3,44.07692307692308,0.0,5232.0
167,2632,12,20,20,36,3,33,heatmap_np167_pos2062_sppcalc12_na2632_ips20_ma36,17,275.79311377245506,628.0,0.0,4,567.377245508982,628.0,0.0,4,567.377245508982,628.0,0.0
167,2632,12,20,20,36,3,33,heatmap_np167_pos2062_sppcalc12_na2632_ips20_ma36,17,275.79311377245506,628.0,0.0,4,567.377245508982,628.0,0.0,4,567.377245508982,628.0,0.0
716,8957,5,12,20,9,3,6,heatmap_np716_pos3616_sppcalc5_na8957_ips12_ma9,6,76.27877094972068,5377.0,0.0,3,112.5560055865922,5377.0,0.0,3,112.5560055865922,5377.0,0.0
716,8957,5,12,20,9,3,6,heatmap_np716_pos3616_sppcalc5_na8957_ips12_ma9,6,76.27877094972068,5377.0,0.0,3,112.5560055865922,5377.0,0.0,3,112.5560055865922,5377.0,0.0
296,6226,33,8,20,39,3,36,heatmap_np296_pos9840_sppcalc33_na6226_ips8_ma39,14,310.38885135135126,53.35,3595.35,4,820.3175675675677,0.0,3542.0,4,820.3175675675677,0.0,3542.0
296,6226,33,8,20,39,3,36,heatmap_np296_pos9840_sppcalc33_na6226_ips8_ma39,14,310.38885135135126,53.35,3595.35,4,820.3175675675677,0.0,3542.0,4,820.3175675675677,0.0,3542.0
390,6838,13,16,20,32,3,29,heatmap_np390_pos5187_sppcalc13_na6838_ips16_ma32,14,246.99435897435896,1768.0,0.0,4,561.0666666666668,1768.0,0.0,4,561.0666666666668,1768.0,0.0
390,6838,13,16,20,32,3,29,heatmap_np390_pos5187_sppcalc13_na6838_ips16_ma32,14,246.99435897435896,1768.0,0.0,4,561.0666666666668,1768.0,0.0,4,561.0666666666668,1768.0,0.0
759,1978,4,20,20,25,3,22,heatmap_np759_pos3443_sppcalc4_na1978_ips20_ma25,22,65.13781291172594,0.0,1058.0,3,65.15151515151517,0.0,1058.0,3,65.15151515151517,0.0,1058.0
759,1978,4,20,20,25,3,22,heatmap_np759_pos3443_sppcalc4_na1978_ips20_ma25,22,65.13781291172594,0.0,1058.0,3,65.15151515151517,0.0,1058.0,3,65.15151515151517,0.0,1058.0
